Datetime,Temp_avg,Temp_diff,S5_CO2,CO2_Slope,Room_Occupancy_Count,State
2017-12-22 11:18:47,26.758818699041974,-0.0150000000000005,1258.1446676999294,15.0,1,0
2017-12-22 11:19:18,26.59120112872251,-0.0174999999999982,1304.3626319367434,-5.0,1,0
2017-12-22 11:19:49,26.425680425956465,0.0474999999999994,1318.831038827895,0.0,1,0
2017-12-22 11:20:19,26.23321631599305,0.0,1323.131250405164,-5.0,1,0
2017-12-22 11:20:50,26.115697554957197,0.0150000000000005,1315.303721706397,-5.0,1,0
2017-12-22 11:21:20,26.43148931004854,-0.0150000000000005,1292.32540724539,5.0,1,0
2017-12-22 11:21:51,26.605962631421463,0.0150000000000005,1304.6735000522337,5.0,1,0
2017-12-22 11:22:22,26.571658582133296,0.0150000000000005,1321.75234425196,5.0,1,0
2017-12-22 11:22:52,26.15189437538694,-0.0150000000000005,1329.378473938546,0.0,1,0
2017-12-22 11:23:23,26.745778272671203,0.0,1283.4056529395452,0.0,1,0
2017-12-22 11:23:54,26.1966559943324,0.0150000000000005,1336.2372004938186,0.0,1,0
2017-12-22 11:24:24,26.581812698857714,0.0150000000000005,1348.9699391406361,-5.0,1,0
2017-12-22 11:24:55,26.934460545997368,0.0,1289.875066079784,0.0,1,0
2017-12-22 11:25:25,26.878355364375736,0.0,1347.0864911297585,5.0,1,0
2017-12-22 11:25:56,26.401657987791257,-0.0150000000000005,1349.5218976541366,0.0,1,0
2017-12-22 11:26:27,26.507492670338582,0.0150000000000005,1283.862314615923,5.0,1,0
2017-12-22 11:27:28,26.397902571098225,0.0799999999999983,1293.1890308485383,0.0,1,0
2017-12-22 11:27:59,26.9707004670126,0.0775000000000005,1299.60882589144,0.0,1,0
2017-12-22 11:28:29,26.294202655209602,-0.0450000000000017,1242.8932481234347,0.0,2,0
2017-12-22 11:29:00,26.949030573401778,0.0150000000000005,1290.4555939727059,0.0,2,0
2017-12-22 11:29:31,27.2427703890632,0.0175000000000018,1295.8972928588046,0.0,2,0
2017-12-22 11:30:01,26.335482986857667,-0.0175000000000018,1292.574262197214,-5.0,2,0
2017-12-22 11:30:32,26.556447866419642,0.0,1321.5806767170582,0.0,2,0
2017-12-22 11:31:02,26.537646054986734,0.0175000000000018,1308.624741044826,5.0,2,0
2017-12-22 11:31:33,26.4892160641477,-0.0025000000000012,1347.7624437883512,0.0,2,0
2017-12-22 11:32:04,26.706083140559006,-0.0124999999999992,1330.6617802334,5.0,2,0
2017-12-22 11:32:34,26.318631517593943,0.0124999999999992,1332.0932611398018,0.0,2,0
2017-12-22 11:33:05,26.516864461791233,-0.0300000000000011,1295.044598113051,-5.0,2,0
2017-12-22 11:33:36,26.455200818132038,0.0175000000000018,1301.7657187912944,0.0,2,0
2017-12-22 11:34:06,26.930976512958203,0.0,1289.7562224602045,-5.0,2,0
2017-12-22 11:34:37,26.543613864337896,0.0150000000000005,1333.2894780468987,5.0,2,0
2017-12-22 11:35:08,26.78802494969146,0.0150000000000005,1303.9804329085605,0.0,2,0
2017-12-22 11:35:38,26.801943069031527,0.0,1365.2884921206692,0.0,2,0
2017-12-22 11:36:09,26.087315126699544,0.0,1279.1805706272853,10.0,2,0
2017-12-22 11:36:39,26.993428038578312,0.0150000000000005,1350.7583371394833,0.0,2,0
2017-12-22 11:39:13,26.45418141373506,-3.552713678800501e-15,1328.2331848918793,15.0,2,0
2017-12-22 11:39:43,26.742288213758183,0.0150000000000005,1361.238015663941,5.0,2,0
2017-12-22 11:40:14,26.492948209193266,-0.0150000000000005,1345.1214915949784,0.0,2,0
2017-12-22 11:40:45,27.10448971182382,0.0300000000000011,1298.7194772258208,5.0,2,0
2017-12-22 11:41:15,27.269489869476796,0.0150000000000005,1340.5589396410423,5.0,2,0
2017-12-22 11:41:46,26.563806569127863,-0.0150000000000005,1354.268985897213,10.0,2,0
2017-12-22 11:42:16,26.971264084796285,0.0150000000000005,1308.533411506975,0.0,2,0
2017-12-22 11:42:47,26.89451561781763,0.0,1366.6245014068961,0.0,2,0
2017-12-22 11:43:18,27.09091099446955,0.0174999999999982,1344.223399670023,0.0,2,0
2017-12-22 11:43:48,27.16049130670755,-0.0174999999999982,1304.437797785908,10.0,2,0
2017-12-22 11:44:19,26.78518224902678,0.0150000000000005,1295.545817856897,0.0,2,0
2017-12-22 11:44:50,27.059741086957004,-0.0150000000000005,1323.7933352152404,5.0,2,0
2017-12-22 11:45:20,26.733201617430556,0.0175000000000018,1314.0398526023241,0.0,2,0
2017-12-22 11:45:51,27.06785557863923,0.014999999999997,1387.4557275366574,0.0,2,0
2017-12-22 11:46:22,26.950989230427243,0.0174999999999982,1342.7866216010723,5.0,2,0
2017-12-22 11:46:52,26.78337780472658,-0.0174999999999982,1351.8567405437373,5.0,2,0
2017-12-22 11:47:23,26.77262604937662,0.0,1359.6951743917896,5.0,2,0
2017-12-22 11:47:53,27.19162294831297,-0.0174999999999982,1345.1374358981623,10.0,2,0
2017-12-22 11:48:24,27.02039945794042,0.0174999999999982,1383.395243974061,0.0,2,0
2017-12-22 11:48:55,27.316337286588457,0.0,1295.772379945897,5.0,2,0
2017-12-22 11:49:25,26.98432702740802,0.0150000000000005,1326.0114688797178,0.0,2,0
2017-12-22 11:49:56,27.27895175871848,0.0625,1323.5795290068565,0.0,2,0
2017-12-22 11:50:27,26.712117607164295,-0.0324999999999988,1403.4101938458302,5.0,2,0
2017-12-22 11:50:57,26.906830703171757,-0.0300000000000011,1376.7494473012803,0.0,2,0
2017-12-22 11:51:28,27.230647726446325,0.0300000000000011,1364.7787416319522,0.0,2,0
2017-12-22 11:51:59,26.64861252610231,0.0,1339.9276295506907,5.0,2,0
2017-12-22 11:52:29,27.061893061115217,0.0,1367.8440347570884,0.0,2,0
2017-12-22 11:53:00,27.213909982852286,0.0150000000000005,1366.296661153937,0.0,2,0
2017-12-22 11:53:30,27.31140101382085,0.0,1375.0744398019674,0.0,2,0
2017-12-22 11:54:01,26.92984114202978,0.0174999999999982,1374.9295366690747,5.0,1,0
2017-12-22 11:54:32,27.08767629488817,-0.0150000000000005,1364.29796191004,0.0,1,0
2017-12-22 11:55:02,27.028515146422663,0.0150000000000005,1334.337349245957,0.0,2,0
2017-12-22 11:55:33,27.195326308805086,-0.0150000000000005,1388.8774344997487,0.0,2,0
2017-12-22 11:56:04,26.875561370225494,0.0300000000000011,1361.2083055369171,5.0,2,0
2017-12-22 11:56:34,26.386244608119732,-0.0150000000000005,1415.7146833027962,5.0,2,0
2017-12-22 11:57:05,27.662062543942895,0.0,1379.2672401699067,0.0,2,0
2017-12-22 11:57:36,27.054246544612464,0.0625,1441.670219691422,0.0,2,0
2017-12-22 11:58:06,27.313680963925634,0.1099999999999994,1374.485611833211,10.0,2,0
2017-12-22 11:58:37,27.308080381768377,0.1075000000000017,1346.1732033776457,0.0,2,0
2017-12-22 11:59:07,26.550555970354246,-3.552713678800501e-15,1407.5316069613734,5.0,2,0
2017-12-22 11:59:38,27.20086242895401,0.0475000000000029,1379.2461239988745,5.0,2,0
2017-12-22 12:00:09,27.45967874366305,0.0150000000000005,1388.054471979788,-5.0,2,0
2017-12-22 12:00:39,27.44927248826048,0.0324999999999988,1371.4725440129791,5.0,2,0
2017-12-22 12:01:10,27.59544147460642,0.0150000000000005,1340.0115667358214,0.0,2,0
2017-12-22 12:01:41,26.961475194307898,0.0775000000000005,1352.895329642938,10.0,2,1
2017-12-22 12:02:11,27.57409337128214,0.0150000000000005,1346.4174888159855,0.0,2,1
2017-12-22 12:02:42,26.7654139591529,0.014999999999997,1340.9919818526173,-5.0,2,1
2017-12-22 12:03:12,27.267437995964876,0.0475000000000029,1375.8397896174754,10.0,2,1
2017-12-22 12:03:43,27.027209306337067,0.0324999999999988,1356.6064375319936,-10.0,2,1
2017-12-22 12:04:14,27.255461319408134,-0.0324999999999988,1378.2439860284217,0.0,2,1
2017-12-22 12:04:44,27.344566000962487,-0.0625,1358.166983268938,-5.0,2,1
2017-12-22 12:05:15,27.37930990119487,0.0,1362.9214508144023,0.0,2,1
2017-12-22 12:05:46,27.206011577022533,0.014999999999997,1375.2987792300623,0.0,2,1
2017-12-22 12:06:16,27.19180891295929,-0.0599999999999987,1394.9690995297274,0.0,2,0
2017-12-22 12:06:47,26.989547397424857,0.0,1347.3259719018772,5.0,2,0
2017-12-22 12:07:18,26.792278674769303,0.0,1350.8639728357969,0.0,2,0
2017-12-22 12:07:48,26.91686931645764,0.0174999999999982,1349.4347499318799,0.0,2,1
2017-12-22 12:08:19,26.37881321138107,0.0175000000000018,1449.255945538455,5.0,2,1
2017-12-22 12:08:49,27.59846014159498,-0.0025000000000012,1346.1473953301347,10.0,2,1
2017-12-22 12:09:20,27.419949987695986,-0.0150000000000005,1350.2750041331565,-5.0,2,1
2017-12-22 12:09:51,27.124526537278506,0.0150000000000005,1399.5653049989367,5.0,2,1
2017-12-22 12:10:21,27.29346892291917,0.0300000000000011,1390.6849059085073,5.0,2,1
2017-12-22 12:10:52,27.139218091605112,-0.0150000000000005,1334.9021609299825,0.0,2,1
2017-12-22 12:11:23,27.248724121716347,0.0150000000000005,1374.5605938794092,5.0,2,1
2017-12-22 12:11:53,27.064768956550864,-0.0150000000000005,1399.1200514709117,5.0,2,1
2017-12-22 12:12:24,27.82248646551724,0.0150000000000005,1394.0884157283115,5.0,2,1
2017-12-22 12:12:55,27.15423816220719,0.0500000000000007,1363.7621924680432,0.0,2,1
2017-12-22 12:13:25,27.535356221986575,-0.0150000000000005,1357.353805466365,0.0,2,1
2017-12-22 12:13:56,27.764034680335424,0.0599999999999987,1383.9008684581236,0.0,2,1
2017-12-22 12:14:26,27.61194837478741,0.0474999999999994,1331.1148730271973,-5.0,2,1
2017-12-22 12:14:57,26.780523482125506,0.0625000000000035,1413.5123921996071,0.0,2,1
2017-12-22 12:15:28,27.49205920509599,-0.0300000000000011,1337.59818567268,5.0,2,1
2017-12-22 12:15:58,27.223687062771237,-0.0025000000000012,1417.1047847095851,0.0,2,1
2017-12-22 12:16:29,27.700704619471857,-0.0449999999999981,1396.8572394475175,-5.0,2,1
2017-12-22 12:17:00,27.316563068985882,-0.0175000000000018,1341.9018237952941,10.0,2,1
2017-12-22 12:17:30,27.28251815598197,-0.0150000000000005,1406.2861788073933,0.0,2,1
2017-12-22 12:18:01,27.588575817468595,0.0625000000000035,1439.8168973144998,0.0,2,1
2017-12-22 12:18:32,27.393239926081016,-3.552713678800501e-15,1402.4965926519212,-5.0,2,1
2017-12-22 12:19:02,27.5725901157326,0.0625000000000035,1430.7851135864278,5.0,2,1
2017-12-22 12:19:33,27.61209630337319,-0.0150000000000005,1371.9064493912635,0.0,2,1
2017-12-22 12:20:03,26.992854537719154,0.0,1442.3678802874651,0.0,2,1
2017-12-22 12:20:34,27.404614015547175,0.0150000000000005,1379.60560546883,0.0,2,1
2017-12-22 12:21:05,27.555118680447606,0.0,1386.5065826856326,5.0,2,1
2017-12-22 12:21:35,27.47565691154489,-0.0150000000000005,1394.2673239445999,5.0,2,1
2017-12-22 12:22:06,27.55129293587253,-0.0175000000000018,1442.7253452536363,5.0,2,1
2017-12-22 12:22:37,27.94062480714325,0.0025000000000012,1381.8821411834474,-5.0,2,1
2017-12-22 12:23:38,27.401695492660195,0.0,1415.5288921554134,5.0,2,1
2017-12-22 12:24:09,26.95104248231555,0.0449999999999981,1394.3833940260943,-10.0,2,1
2017-12-22 12:24:39,27.201534593726425,0.0150000000000005,1389.6456285407833,0.0,2,1
2017-12-22 12:25:10,27.537012167293135,0.0175000000000018,1422.755555053189,5.0,2,1
2017-12-22 12:25:40,27.375869019643137,0.0449999999999981,1336.9922378823683,0.0,2,1
2017-12-22 12:26:11,27.352070186568383,-0.0150000000000005,1427.052015119262,-5.0,2,1
2017-12-22 12:26:42,27.548175588078706,0.0150000000000005,1422.47493600648,5.0,2,1
2017-12-22 12:27:12,28.050068596064254,-0.0299999999999975,1442.8843269218526,-5.0,2,1
2017-12-22 12:27:43,27.145921674180087,0.014999999999997,1441.5635356540822,5.0,2,1
2017-12-22 12:28:14,27.15778237896365,-0.0625,1452.9343144375223,0.0,2,1
2017-12-22 12:28:44,27.839457728041385,0.0475000000000029,1432.036882015235,-5.0,2,1
2017-12-22 12:29:15,27.52342361456797,0.0,1377.252785280584,0.0,2,1
2017-12-22 12:29:46,27.305957256333613,-0.0150000000000005,1382.3104896439024,5.0,2,1
2017-12-22 12:30:16,27.377426148748608,0.0150000000000005,1403.1115616554428,0.0,3,1
2017-12-22 12:30:47,27.85747485375951,0.0599999999999987,1375.4258554144674,5.0,3,1
2017-12-22 12:31:17,27.565635125910504,0.0150000000000005,1351.4619452806687,-5.0,3,1
2017-12-22 12:31:48,28.004016895205883,0.0174999999999982,1394.7123603639452,10.0,3,1
2017-12-22 12:32:19,27.492864944865598,-0.0024999999999977,1404.13941652618,0.0,3,1
2017-12-22 12:32:49,27.958791672417934,-0.0300000000000011,1405.8430229494818,5.0,3,1
2017-12-22 12:33:20,27.48384321037529,-0.0474999999999994,1466.0711188755797,0.0,3,1
2017-12-22 12:33:51,27.871484941039146,0.0625,1358.2233974162175,-5.0,3,1
2017-12-22 12:34:21,28.13167569072687,0.0799999999999983,1404.526642177084,5.0,2,1
2017-12-22 12:34:52,27.694234570565293,-0.0324999999999988,1423.8601905368232,5.0,2,1
2017-12-22 12:35:22,27.47608338684572,-0.0150000000000005,1419.473360248013,0.0,2,1
2017-12-22 12:35:53,27.8571402045064,0.0599999999999987,1428.667100394487,5.0,3,1
2017-12-22 12:36:24,27.58410247772957,-0.014999999999997,1397.3147002038993,10.0,3,1
2017-12-22 12:36:54,27.631461406398532,0.0324999999999988,1386.4247859597558,-5.0,3,1
2017-12-22 12:37:25,27.5822049017759,0.0,1424.4682236208005,0.0,3,1
2017-12-22 12:37:56,27.741925948761562,0.0174999999999982,1392.4219554743925,0.0,3,1
2017-12-22 12:38:26,27.457161950860637,0.0324999999999988,1441.321449422468,0.0,3,1
2017-12-22 12:38:57,27.339088856641066,-0.0174999999999982,1471.7518420689046,10.0,3,1
2017-12-22 12:39:28,27.58702066199887,0.0174999999999982,1425.4616877804804,5.0,3,1
2017-12-22 12:39:58,27.410376701573615,-0.0024999999999977,1427.6426964484272,0.0,3,1
2017-12-22 12:40:29,28.481996067204648,-0.0150000000000005,1431.6402835449908,5.0,3,1
2017-12-22 12:40:59,28.052810771061573,0.0,1398.9565344212858,0.0,3,1
2017-12-22 12:41:30,27.58788713117141,0.0150000000000005,1419.3694066682044,5.0,3,1
2017-12-22 12:42:01,27.693405778022644,-0.0150000000000005,1399.2701184374146,-5.0,3,1
2017-12-22 12:42:31,28.17663435640254,-0.0324999999999988,1401.6258234846805,0.0,3,1
2017-12-22 13:08:03,28.008139865942717,-0.0600000000000022,1433.0493891122514,115.0,3,1
2017-12-22 13:08:34,27.855393326071617,-0.0150000000000005,1404.5626516124237,0.0,3,1
2017-12-22 13:09:04,27.522326125124295,0.0,1367.5229790672463,0.0,3,1
2017-12-22 13:09:35,27.94778613645481,-0.0324999999999988,1436.3255806813847,5.0,3,1
2017-12-22 13:10:06,27.56530664715999,0.0324999999999988,1411.0949069558765,0.0,3,1
2017-12-22 13:10:36,27.979253856966206,0.0300000000000011,1445.25239793677,0.0,3,1
2017-12-22 13:11:07,27.481731282133204,-0.0150000000000005,1377.278302014507,0.0,3,1
2017-12-22 13:11:38,28.28755940789198,0.0625,1482.4544988104253,5.0,3,1
2017-12-22 13:12:08,27.865685257044273,-0.0775000000000005,1387.8256454147095,15.0,3,1
2017-12-22 13:12:39,26.97999019980382,0.0150000000000005,1409.3048951816713,5.0,3,1
2017-12-22 13:13:09,28.04641876728112,0.0150000000000005,1486.8126241041748,0.0,3,1
2017-12-22 13:13:40,27.830066166487562,0.0474999999999994,1430.0470513365733,5.0,3,1
2017-12-22 13:14:11,27.93378262326016,-0.0474999999999994,1424.8670159824562,0.0,3,1
2017-12-22 13:14:41,28.13266641720454,-0.0150000000000005,1453.050996801975,0.0,3,1
2017-12-22 13:15:12,27.415638524295698,0.0,1394.4172624073494,0.0,3,1
2017-12-22 13:15:43,27.867539961936952,0.0474999999999994,1443.1884147437293,-5.0,3,1
2017-12-22 13:16:13,27.869120849474147,-0.0625,1440.4808462628025,0.0,3,1
2017-12-22 13:16:44,28.214637048357172,0.0,1410.3667607783748,5.0,3,1
2017-12-22 13:17:15,27.685348401301237,0.0,1404.8747529388831,5.0,3,1
2017-12-22 13:17:45,27.66843829171776,0.0300000000000011,1426.5675550605717,5.0,3,1
2017-12-22 13:18:16,28.0664803898165,0.0,1463.6480447512815,-5.0,3,1
2017-12-22 13:19:17,27.68655671816232,-0.0299999999999975,1376.8844043622478,0.0,3,1
2017-12-22 13:19:48,27.073158531274075,-0.0175000000000018,1487.0519226585593,-5.0,3,1
2017-12-22 13:20:18,27.923017257478637,-0.0150000000000005,1417.0060256388483,0.0,3,1
2017-12-22 13:20:49,27.922380898024176,-0.0150000000000005,1409.4650453086747,5.0,3,1
2017-12-22 13:21:20,27.838084930453434,0.0150000000000005,1431.713281496748,5.0,3,1
2017-12-22 13:21:50,28.188985160008425,0.0,1392.7094093222215,0.0,3,1
2017-12-22 13:22:21,27.822216780858593,0.0,1472.0065186436475,5.0,3,1
2017-12-22 13:22:52,27.822929818886386,0.0625,1402.3536295452514,-5.0,3,1
2017-12-22 13:23:22,27.86054758006206,-0.0174999999999982,1449.166130388532,5.0,3,1
2017-12-22 13:23:53,28.035787777747274,-0.0150000000000005,1443.9380575011585,0.0,3,1
2017-12-22 13:24:23,28.467716889156524,0.0174999999999982,1387.6337435148284,0.0,3,1
2017-12-22 13:24:54,28.19116108459327,0.0150000000000005,1468.436331506788,0.0,3,1
2017-12-22 13:25:25,27.910234927549514,0.0,1448.9973711320188,0.0,3,1
2017-12-22 13:25:55,28.452687592438867,0.0150000000000005,1448.7939396180689,5.0,3,1
2017-12-22 13:26:26,27.718010437819867,-0.0324999999999988,1422.3176066105743,0.0,3,1
2017-12-22 13:26:57,27.794782283132797,0.0,1445.55811590367,0.0,3,1
2017-12-22 13:27:27,28.240706499185556,-0.0150000000000005,1481.8425245825445,10.0,3,1
2017-12-22 13:27:58,28.08797606402013,-0.0150000000000005,1449.9169788843526,5.0,3,1
2017-12-22 13:28:28,28.13977928412392,0.0300000000000011,1351.4690313978497,-5.0,3,1
2017-12-22 13:28:59,27.99156676304842,0.0,1441.8311099035968,5.0,3,1
2017-12-22 13:29:30,27.884579125776906,-0.0125000000000028,1424.065576465311,5.0,2,1
2017-12-22 13:30:00,28.539108078708704,-0.0150000000000005,1420.3437006089948,0.0,2,1
2017-12-22 13:30:31,27.881161403198487,0.0150000000000005,1428.9741871887577,-10.0,2,1
2017-12-22 13:31:02,27.898611094420062,-0.0174999999999982,1397.1727960267817,-5.0,2,1
2017-12-22 13:32:03,27.980758426823538,0.0,1398.807467948187,5.0,2,1
2017-12-22 13:32:34,27.440211029507484,0.0,1411.9377542331783,-5.0,2,1
2017-12-22 13:33:04,28.35792286501843,0.0,1477.640286433101,0.0,2,1
2017-12-22 13:33:35,27.924487355420375,-0.0300000000000011,1442.9965466475132,0.0,2,1
2017-12-22 13:34:05,27.694761913572204,0.0300000000000011,1386.462055467898,-5.0,2,1
2017-12-22 13:34:36,28.30710274814463,0.0,1478.3433988360343,5.0,2,1
2017-12-22 13:35:07,28.21078381747658,0.0,1419.0161907173497,0.0,2,1
2017-12-22 13:35:37,28.09682738712526,-0.0300000000000011,1411.6862782115054,-5.0,2,1
2017-12-22 13:36:08,28.253181571258512,0.0150000000000005,1418.508160278919,-5.0,2,1
2017-12-22 13:36:39,28.116950692992948,0.0150000000000005,1390.9359721916417,-20.0,2,1
2017-12-22 13:37:09,28.0269109680709,-0.0324999999999988,1463.9570622000642,5.0,2,1
2017-12-22 13:37:40,27.48281746930478,0.0150000000000005,1453.9362685964284,5.0,2,1
2017-12-22 13:38:11,27.880527897534687,-0.0300000000000011,1471.0076496281315,10.0,2,1
2017-12-22 13:38:41,27.613855651797586,0.0150000000000005,1508.7375884139117,5.0,3,1
2017-12-22 13:39:12,28.027627462591738,-0.0150000000000005,1480.3723403179824,5.0,3,1
2017-12-22 13:39:42,28.32370909382153,-0.0150000000000005,1394.7851922377288,0.0,3,1
2017-12-22 13:40:13,27.960735486258315,0.0150000000000005,1433.6573594257252,15.0,3,1
2017-12-22 13:40:44,28.075609559645248,0.0,1441.6704165334368,5.0,2,1
2017-12-22 13:41:14,28.691766336421583,0.0300000000000011,1431.6772755035383,5.0,2,1
2017-12-22 13:41:45,28.128312531997263,0.0174999999999982,1429.0725619868992,0.0,3,1
2017-12-22 13:42:16,28.087926454734482,0.0,1443.6724045974793,-5.0,3,1
2017-12-22 13:42:46,28.56248118149631,0.0,1393.4767373377776,0.0,3,1
2017-12-22 13:43:17,28.1695353799421,-0.0324999999999988,1420.0297584565055,-10.0,3,1
2017-12-22 13:43:48,28.41054411993538,0.0,1416.0565966838392,0.0,3,1
2017-12-22 13:44:18,28.421134917485517,0.0,1423.7584727610326,0.0,3,1
2017-12-22 13:44:49,28.020676286690183,0.0,1442.6608112603642,-5.0,3,1
2017-12-22 13:45:19,28.270513772642794,-0.0450000000000017,1456.6033831243958,0.0,3,1
2017-12-22 13:45:50,28.44045152658166,0.0300000000000011,1379.2345699924385,0.0,3,1
2017-12-22 13:46:21,27.99740704210658,-0.0324999999999988,1418.1199430616234,5.0,3,1
2017-12-22 13:46:51,28.686927006666036,-0.0300000000000011,1390.2881749294415,0.0,3,1
2017-12-22 13:47:22,28.37480203017304,0.0450000000000017,1365.5082605851628,10.0,3,1
2017-12-22 13:47:53,28.460215394285054,-0.0300000000000011,1382.6012577338415,10.0,3,1
2017-12-22 13:48:23,27.979316470885202,0.0500000000000007,1408.3419925867827,5.0,3,1
2017-12-22 13:48:54,28.027618401289246,-0.0175000000000018,1418.418697204819,5.0,3,1
2017-12-22 13:49:25,27.64330120935115,0.0150000000000005,1378.911585658072,0.0,3,1
2017-12-22 13:49:55,28.49447563526399,-0.0324999999999988,1445.32933440131,0.0,3,1
2017-12-22 13:50:26,28.29504164796641,0.0,1407.499988199237,0.0,3,1
2017-12-22 13:50:56,28.517989970723406,0.0324999999999988,1389.1152418551776,0.0,3,1
2017-12-22 13:51:27,27.994903131077123,0.0,1448.8070574365065,0.0,3,1
2017-12-22 13:51:58,28.344624478688836,-0.0324999999999988,1424.5715136012411,0.0,3,1
2017-12-22 13:52:28,27.508528179885857,0.0649999999999977,1523.087905376133,0.0,3,1
2017-12-22 13:52:59,28.164329275657906,-0.0174999999999982,1430.4318814704106,5.0,3,1
